(0.4355794129987771, '')
(0.2738538180019532, '')
(0.5006143020000309, '')
(0.38040631799958646, ' riparabile ')
(0.5079496829966956, '')
(0.32607031599764014, '')
(0.2034380479999527, ' hoè ')
(0.35726257799979066, '')
(0.24919436500204029, '')
(0.35305132800203864, '')
(0.43779879299836466, '')
(0.5803758149995701, '')
(0.3832539170034579, '')
(0.3820874459997867, '')
(0.45846474900099565, '')
(0.5001037180009007, '')
(0.2990997589986364, '')
(0.3807567889998609, '')
(0.38041901599717676, '')
(0.43312439199871733, '')
(0.45476361799956067, '')
(0.4707663750014035, '')
(0.40896379799960414, '')
(0.43725676399844815, '')
(0.2759284450003179, '')
(0.43526977700093994, '')
(0.203672641000594, '')
(0.2993811899978027, '')
(0.43682763099786825, '')
(0.38581465799870784, '')
(0.3262304199997743, '')
(0.41048189099819865, '')
(0.4102924110011372, '')
(0.4367581899969082, '')
(0.3528705960015941, '')
(0.3539523569997982, '')
(0.35418024599857745, '')
(0.3815394010016462, '')
(0.32708863399966503, '')
(0.2723732279991964, '')
(0.32651849999820115, '')
(0.4157684320016415, '')
(0.24852052999995067, '')
(0.2974743140002829, '')
(0.34812412500104983, '')
(0.500986869999906, '')
(0.4820137850001629, '')
(0.40996055499999784, '')
(0.3494864200001757, '')
(0.38199376800184837, '')
(0.4816145780023362, '')
(0.43473374899986084, '')
(0.22696429100324167, '')
(0.22410314900116646, '')
(0.40468083000087063, ' perlustrato ')
(0.4588081449983292, '')
(0.2982708409981569, '')
(0.37556800799939083, '')
(0.29912547999992967, '')
(0.32705421399805346, '')
(0.4367201689965441, '')
(0.40263405199948465, '')
(0.45601750199784874, '')
(0.406553389999317, '')
(0.3808716640014609, '')
(0.25007000199912, '')
(0.27209700800085557, '')
(0.34854438500042306, '')
(0.49870305199874565, '')
(0.29702571099915076, '')
(0.31681289600237506, '')
(0.326445495000371, '')
(0.4084267029975308, '')
(0.38295631199798663, '')
(0.32571641899994574, '')
(0.37309464900317835, '')
(0.3562041320001299, '')
(0.524505686997145, '')
(0.4591179599992756, '')
(0.27590345399949, '')
(0.25021479499991983, '')
(0.32360588799929246, '')
(0.3838171829993371, '')
(0.17982452099749935, '')
(0.4378647049998108, '')
(0.3581792770019092, '')
(0.3263631610025186, '')
(0.3542543799994746, '')
(0.3514634589992056, '')
(0.41037869900173973, '')
(0.3814293119976355, '')
(0.4576521720009623, ' accentratrice ')
(0.35005525599990506, '')
(0.3549054770010116, '')
(0.3275709600020491, '')
(0.3797162800001388, '')
(0.3573449809991871, '')
(0.34682470899861073, '')
(0.5819586689976859, '')
(0.48467577699921094, '')
