(0.34605469499729224, '')
(0.20725048700114712, '')
(0.4112741869976162, '')
(0.29188056500061066, ' riparabile ')
(0.41511741500289645, '')
(0.24655644300219137, '')
(0.15147386500029825, ' hoè ')
(0.2646470079998835, '')
(0.19048124099936103, '')
(0.26815397500104154, '')
(0.34016303600219544, '')
(0.48742446200049017, '')
(0.2917803640011698, '')
(0.29008020300170756, '')
(0.36347018200103776, '')
(0.4169247040008486, '')
(0.22791259400037234, '')
(0.2908185689993843, '')
(0.2897523600004206, '')
(0.33952881200093543, '')
(0.36847083299653605, '')
(0.36632360899966443, '')
(0.3151323899983254, '')
(0.3421989670023322, '')
(0.2088192249975691, '')
(0.34057843899790896, '')
(0.15365948199905688, '')
(0.23048479499993846, '')
(0.3386229700008698, '')
(0.2921391540003242, '')
(0.24659452500054613, '')
(0.31626787400091416, '')
(0.31782246999864583, '')
(0.3372457580007904, '')
(0.2668787109978439, '')
(0.26994823700078996, '')
(0.26634967400241294, '')
(0.28940884999974514, '')
(0.2476103740009421, '')
(0.2084133229982399, '')
(0.24681435200182023, '')
(0.3134702230017865, '')
(0.18995009100035531, '')
(0.22672198400323396, '')
(0.26928941299775033, '')
(0.4147312669992971, '')
(0.3918898329975491, '')
(0.31434304199865437, '')
(0.26892074799980037, '')
(0.2889959260028263, '')
(0.3950945589967887, '')
(0.34059407400127384, '')
(0.17155253199962317, '')
(0.17274248900139355, '')
(0.31432398399920203, ' perlustrato ')
(0.37069554299887386, '')
(0.22659490400110371, '')
(0.2921290759986732, '')
(0.22739146899766638, '')
(0.2480229880020488, '')
(0.3397464899971965, '')
(0.3154389169976639, '')
(0.3673486510015209, '')
(0.3141219059980358, '')
(0.28885592000006, '')
(0.1914335809997283, '')
(0.20868377599981613, '')
(0.2667870529985521, '')
(0.41708960400137585, '')
(0.2304796409989649, '')
(0.24753991900070105, '')
(0.24915934599994216, '')
(0.31284142799995607, '')
(0.28820789299788885, '')
(0.2480775639996864, '')
(0.29178981899895007, '')
(0.2686206129983475, '')
(0.4366861169983167, '')
(0.3673593779967632, '')
(0.20697634200041648, '')
(0.1892002450003929, '')
(0.2463689539981715, '')
(0.28943828499905067, '')
(0.1332172639995406, '')
(0.34009415099717444, '')
(0.2682003430018085, '')
(0.2480262799981574, '')
(0.26782557499973336, '')
(0.2675897389999591, '')
(0.3127345220018469, '')
(0.2908488059983938, '')
(0.36520596300033503, '')
(0.26829020800141734, '')
(0.264960117998271, '')
(0.24669650600117166, '')
(0.2903658440009167, '')
(0.2691398189999745, '')
(0.2681010939995758, '')
(0.48857397100073285, '')
(0.3905693990018335, '')
